idx,R,G,B,hex,kind,col,row
2926,181,222,177,#B5DEB1,singleton,45,45
2927,152,238,173,#98EEAD,singleton,46,45
2928,133,210,193,#85D2C1,singleton,47,45
2929,225,245,194,#E1F5C2,singleton,48,45
2930,166,246,194,#A6F6C2,singleton,49,45
2931,198,226,243,#C6E2F3,singleton,50,45
2932,182,200,127,#B6C87F,singleton,51,45
2933,206,169,227,#CEA9E3,singleton,52,45
2934,237,174,164,#EDAEA4,singleton,53,45
2935,175,155,156,#AF9B9C,singleton,54,45
2936,132,191,147,#84BF93,singleton,55,45
2937,164,239,229,#A4EFE5,singleton,56,45
2938,195,189,217,#C3BDD9,singleton,57,45
2939,213,246,230,#D5F6E6,singleton,58,45
2940,175,236,143,#AFEC8F,singleton,59,45
2941,172,147,204,#AC93CC,singleton,60,45
2942,180,206,224,#B4CEE0,singleton,61,45
2943,230,212,142,#E6D48E,singleton,62,45
2944,253,231,180,#FDE7B4,singleton,63,45
2945,205,169,192,#CDA9C0,singleton,0,46
2946,136,213,181,#88D5B5,singleton,1,46
2947,164,220,182,#A4DCB6,singleton,2,46
2948,174,129,134,#AE8186,singleton,3,46
2949,221,130,164,#DD82A4,singleton,4,46
2950,153,224,209,#99E0D1,singleton,5,46
2951,153,158,188,#999EBC,singleton,6,46
2952,211,192,153,#D3C099,singleton,7,46
2953,215,251,204,#D7FBCC,singleton,8,46
2954,187,157,233,#BB9DE9,singleton,9,46
2955,132,166,135,#84A687,singleton,10,46
2956,176,245,147,#B0F593,singleton,11,46
2957,153,203,161,#99CBA1,singleton,12,46
2958,152,133,199,#9885C7,singleton,13,46
2959,216,253,145,#D8FD91,singleton,14,46
2960,197,214,203,#C5D6CB,singleton,15,46
2961,187,205,244,#BBCDF4,singleton,16,46
2962,188,227,200,#BCE3C8,singleton,17,46
2963,247,249,232,#F7F9E8,singleton,18,46
2964,165,176,217,#A5B0D9,singleton,19,46
2965,232,232,190,#E8E8BE,singleton,20,46
2966,203,169,218,#CBA9DA,singleton,21,46
2967,254,172,140,#FEAC8C,singleton,22,46
2968,144,127,147,#907F93,singleton,23,46
2969,175,232,147,#AFE893,singleton,24,46
2970,171,249,194,#ABF9C2,singleton,25,46
2971,135,145,164,#8791A4,singleton,26,46
2972,128,127,207,#807FCF,singleton,27,46
2973,245,199,194,#F5C7C2,singleton,28,46
2974,190,184,250,#BEB8FA,singleton,29,46
2975,169,242,154,#A9F29A,singleton,30,46
2976,199,199,162,#C7C7A2,singleton,31,46
2977,208,140,210,#D08CD2,singleton,32,46
2978,155,163,212,#9BA3D4,singleton,33,46
2979,190,170,205,#BEAACD,singleton,34,46
2980,223,140,250,#DF8CFA,singleton,35,46
2981,180,203,127,#B4CB7F,singleton,36,46
2982,165,157,158,#A59D9E,singleton,37,46
2983,180,231,231,#B4E7E7,singleton,38,46
2984,238,213,226,#EED5E2,singleton,39,46
2985,151,191,243,#97BFF3,singleton,40,46
2986,145,230,140,#91E68C,singleton,41,46
2987,248,231,160,#F8E7A0,singleton,42,46
2988,240,219,236,#F0DBEC,singleton,43,46
2989,239,208,202,#EFD0CA,singleton,44,46
2990,250,193,212,#FAC1D4,singleton,45,46
2991,130,149,186,#8295BA,singleton,46,46
2992,199,137,236,#C789EC,singleton,47,46
2993,250,131,212,#FA83D4,singleton,48,46
2994,251,146,223,#FB92DF,singleton,49,46
2995,185,224,182,#B9E0B6,singleton,50,46
2996,240,158,134,#F09E86,singleton,51,46
2997,182,172,195,#B6ACC3,singleton,52,46
2998,192,230,164,#C0E6A4,singleton,53,46
2999,217,195,239,#D9C3EF,singleton,54,46
3000,146,181,204,#92B5CC,singleton,55,46
3001,210,185,164,#D2B9A4,singleton,56,46
3002,146,236,192,#92ECC0,singleton,57,46
3003,167,207,181,#A7CFB5,singleton,58,46
3004,133,150,226,#8596E2,singleton,59,46
3005,182,252,212,#B6FCD4,singleton,60,46
3006,192,182,249,#C0B6F9,singleton,61,46
3007,182,255,177,#B6FFB1,singleton,62,46
3008,195,195,148,#C3C394,singleton,63,46
3009,145,192,173,#91C0AD,singleton,0,47
3010,148,237,197,#94EDC5,singleton,1,47
3011,253,231,206,#FDE7CE,singleton,2,47
3012,135,168,216,#87A8D8,singleton,3,47
3013,186,166,244,#BAA6F4,singleton,4,47
3014,245,199,206,#F5C7CE,singleton,5,47
3015,209,175,149,#D1AF95,singleton,6,47
3016,224,137,233,#E089E9,singleton,7,47
3017,207,152,141,#CF988D,singleton,8,47
3018,244,219,181,#F4DBB5,singleton,9,47
3019,154,142,245,#9A8EF5,singleton,10,47
3020,143,128,170,#8F80AA,singleton,11,47
3021,145,146,226,#9192E2,singleton,12,47
3022,183,132,214,#B784D6,singleton,13,47
3023,147,174,211,#93AED3,singleton,14,47
3024,251,133,142,#FB858E,singleton,15,47
3025,133,192,182,#85C0B6,singleton,16,47
3026,226,241,146,#E2F192,singleton,17,47
3027,254,175,183,#FEAFB7,singleton,18,47
3028,195,196,211,#C3C4D3,singleton,19,47
3029,183,135,139,#B7878B,singleton,20,47
3030,152,237,153,#98ED99,singleton,21,47
3031,226,169,165,#E2A9A5,singleton,22,47
3032,200,226,180,#C8E2B4,singleton,23,47
3033,235,224,167,#EBE0A7,singleton,24,47
3034,231,205,218,#E7CDDA,singleton,25,47
3035,150,212,146,#96D492,singleton,26,47
3036,253,239,155,#FDEF9B,singleton,27,47
3037,254,182,156,#FEB69C,singleton,28,47
3038,226,145,208,#E291D0,singleton,29,47
3039,243,205,205,#F3CDCD,singleton,30,47
3040,141,183,128,#8DB780,singleton,31,47
3041,161,250,192,#A1FAC0,singleton,32,47
3042,156,140,237,#9C8CED,singleton,33,47
3043,233,188,220,#E9BCDC,singleton,34,47
3044,129,246,144,#81F690,singleton,35,47
3045,235,150,226,#EB96E2,singleton,36,47
3046,219,172,240,#DBACF0,singleton,37,47
3047,192,185,151,#C0B997,singleton,38,47
3048,239,153,181,#EF99B5,singleton,39,47
3049,252,255,152,#FCFF98,singleton,40,47
3050,212,212,148,#D4D494,singleton,41,47
3051,231,221,168,#E7DDA8,singleton,42,47
3052,166,197,209,#A6C5D1,singleton,43,47
3053,153,220,186,#99DCBA,singleton,44,47
3054,182,147,178,#B693B2,singleton,45,47
3055,189,252,191,#BDFCBF,singleton,46,47
3056,139,246,250,#8BF6FA,singleton,47,47
3057,238,151,160,#EE97A0,singleton,48,47
3058,220,204,253,#DCCCFD,singleton,49,47
3059,231,177,224,#E7B1E0,singleton,50,47
3060,138,187,152,#8ABB98,singleton,51,47
3061,194,148,230,#C294E6,singleton,52,47
3062,199,153,152,#C79998,singleton,53,47
3063,231,196,208,#E7C4D0,singleton,54,47
3064,143,193,207,#8FC1CF,singleton,55,47
3065,180,137,164,#B489A4,singleton,56,47
3066,228,177,156,#E4B19C,singleton,57,47
3067,245,241,136,#F5F188,singleton,58,47
3068,157,229,189,#9DE5BD,singleton,59,47
3069,243,138,144,#F38A90,singleton,60,47
3070,170,190,147,#AABE93,singleton,61,47
3071,240,143,160,#F08FA0,singleton,62,47
3072,161,243,254,#A1F3FE,singleton,63,47
3073,203,245,226,#CBF5E2,singleton,0,48
3074,166,163,178,#A6A3B2,singleton,1,48
3075,169,221,213,#A9DDD5,singleton,2,48
3076,208,167,194,#D0A7C2,singleton,3,48
3077,216,130,255,#D882FF,singleton,4,48
3078,195,148,202,#C394CA,singleton,5,48
3079,144,165,174,#90A5AE,singleton,6,48
3080,168,211,142,#A8D38E,singleton,7,48
3081,135,188,132,#87BC84,singleton,8,48
3082,188,158,177,#BC9EB1,singleton,9,48
3083,174,146,148,#AE9294,singleton,10,48
3084,165,152,187,#A598BB,singleton,11,48
3085,186,206,205,#BACECD,singleton,12,48
3086,170,185,195,#AAB9C3,singleton,13,48
3087,231,163,226,#E7A3E2,singleton,14,48
3088,205,209,187,#CDD1BB,singleton,15,48
3089,147,172,250,#93ACFA,singleton,16,48
3090,213,144,206,#D590CE,singleton,17,48
3091,208,162,161,#D0A2A1,singleton,18,48
3092,210,159,230,#D29FE6,singleton,19,48
3093,172,236,190,#ACECBE,singleton,20,48
3094,163,160,147,#A3A093,singleton,21,48
3095,173,178,233,#ADB2E9,singleton,22,48
3096,194,136,197,#C288C5,singleton,23,48
3097,252,186,177,#FCBAB1,singleton,24,48
3098,166,192,176,#A6C0B0,singleton,25,48
3099,171,185,234,#ABB9EA,singleton,26,48
3100,200,168,241,#C8A8F1,singleton,27,48
3101,182,216,129,#B6D881,singleton,28,48
3102,198,212,245,#C6D4F5,singleton,29,48
3103,154,230,174,#9AE6AE,singleton,30,48
3104,230,168,134,#E6A886,singleton,31,48
3105,199,196,130,#C7C482,singleton,32,48
3106,167,143,207,#A78FCF,singleton,33,48
3107,210,208,163,#D2D0A3,singleton,34,48
3108,180,216,213,#B4D8D5,singleton,35,48
3109,156,168,225,#9CA8E1,singleton,36,48
3110,240,167,229,#F0A7E5,singleton,37,48
3111,251,227,194,#FBE3C2,singleton,38,48
3112,205,236,199,#CDECC7,singleton,39,48
3113,145,230,221,#91E6DD,singleton,40,48
3114,242,168,161,#F2A8A1,singleton,41,48
3115,150,149,145,#969591,singleton,42,48
3116,170,222,251,#AADEFB,singleton,43,48
3117,173,219,153,#ADDB99,singleton,44,48
3118,203,245,216,#CBF5D8,singleton,45,48
3119,204,128,127,#CC807F,singleton,46,48
3120,171,169,171,#ABA9AB,singleton,47,48
3121,147,168,190,#93A8BE,singleton,48,48
3122,200,234,195,#C8EAC3,singleton,49,48
3123,195,250,215,#C3FAD7,singleton,50,48
3124,186,188,184,#BABCB8,singleton,51,48
3125,192,223,167,#C0DFA7,singleton,52,48
3126,129,157,194,#819DC2,singleton,53,48
3127,195,241,202,#C3F1CA,singleton,54,48
3128,229,194,202,#E5C2CA,singleton,55,48
3129,203,174,237,#CBAEED,singleton,56,48
3130,233,128,235,#E980EB,singleton,57,48
3131,198,229,188,#C6E5BC,singleton,58,48
3132,176,222,254,#B0DEFE,singleton,59,48
3133,226,205,170,#E2CDAA,singleton,60,48
3134,205,230,227,#CDE6E3,singleton,61,48
3135,164,242,158,#A4F29E,singleton,62,48
3136,223,138,149,#DF8A95,singleton,63,48
3137,176,202,226,#B0CAE2,singleton,0,49
3138,189,231,183,#BDE7B7,singleton,1,49
3139,224,174,229,#E0AEE5,singleton,2,49
3140,243,252,187,#F3FCBB,singleton,3,49
3141,213,217,249,#D5D9F9,singleton,4,49
3142,235,243,215,#EBF3D7,singleton,5,49
3143,251,143,128,#FB8F80,singleton,6,49
3144,167,159,207,#A79FCF,singleton,7,49
3145,151,245,138,#97F58A,singleton,8,49
3146,230,192,207,#E6C0CF,singleton,9,49
3147,171,235,163,#ABEBA3,singleton,10,49
3148,215,184,181,#D7B8B5,singleton,11,49
3149,136,136,252,#8888FC,singleton,12,49
3150,132,207,175,#84CFAF,singleton,13,49
3151,152,237,208,#98EDD0,singleton,14,49
3152,238,247,140,#EEF78C,singleton,15,49
3153,233,184,255,#E9B8FF,singleton,16,49
3154,198,227,250,#C6E3FA,singleton,17,49
3155,149,136,170,#9588AA,singleton,18,49
3156,146,165,242,#92A5F2,singleton,19,49
3157,172,250,237,#ACFAED,singleton,20,49
3158,149,199,144,#95C790,singleton,21,49
3159,151,253,160,#97FDA0,singleton,22,49
3160,195,226,233,#C3E2E9,singleton,23,49
3161,217,247,191,#D9F7BF,singleton,24,49
3162,207,142,176,#CF8EB0,singleton,25,49
3163,254,168,253,#FEA8FD,singleton,26,49
3164,253,252,135,#FDFC87,singleton,27,49
3165,207,228,135,#CFE487,singleton,28,49
3166,168,193,175,#A8C1AF,singleton,29,49
3167,138,245,227,#8AF5E3,singleton,30,49
3168,138,214,212,#8AD6D4,singleton,31,49
3169,194,130,166,#C282A6,singleton,32,49
3170,191,214,249,#BFD6F9,singleton,33,49
3171,235,165,213,#EBA5D5,singleton,34,49
3172,148,236,235,#94ECEB,singleton,35,49
3173,186,196,249,#BAC4F9,singleton,36,49
3174,248,147,252,#F893FC,singleton,37,49
3175,244,174,253,#F4AEFD,singleton,38,49
3176,229,197,226,#E5C5E2,singleton,39,49
3177,136,238,186,#88EEBA,singleton,40,49
3178,240,184,236,#F0B8EC,singleton,41,49
3179,134,207,160,#86CFA0,singleton,42,49
3180,234,141,139,#EA8D8B,singleton,43,49
3181,138,190,209,#8ABED1,singleton,44,49
3182,130,145,214,#8291D6,singleton,45,49
3183,177,186,247,#B1BAF7,singleton,46,49
3184,155,237,252,#9BEDFC,singleton,47,49
3185,181,144,225,#B590E1,singleton,48,49
3186,229,149,167,#E595A7,singleton,49,49
3187,214,219,188,#D6DBBC,singleton,50,49
3188,195,182,231,#C3B6E7,singleton,51,49
3189,190,249,235,#BEF9EB,singleton,52,49
3190,232,142,156,#E88E9C,singleton,53,49
3191,202,207,183,#CACFB7,singleton,54,49
3192,237,238,211,#EDEED3,singleton,55,49
3193,170,240,156,#AAF09C,singleton,56,49
3194,166,180,138,#A6B48A,singleton,57,49
3195,234,236,128,#EAEC80,singleton,58,49
3196,189,186,167,#BDBAA7,singleton,59,49
3197,138,159,185,#8A9FB9,singleton,60,49
3198,247,147,176,#F793B0,singleton,61,49
3199,206,198,136,#CEC688,singleton,62,49
3200,232,196,151,#E8C497,singleton,63,49
3201,234,200,171,#EAC8AB,singleton,0,50
3202,218,208,157,#DAD09D,singleton,1,50
3203,197,199,162,#C5C7A2,singleton,2,50
3204,141,186,163,#8DBAA3,singleton,3,50
3205,139,175,167,#8BAFA7,singleton,4,50
3206,177,216,200,#B1D8C8,singleton,5,50
3207,231,128,190,#E780BE,singleton,6,50
3208,195,221,237,#C3DDED,singleton,7,50
3209,227,210,187,#E3D2BB,singleton,8,50
3210,133,157,167,#859DA7,singleton,9,50
3211,203,193,172,#CBC1AC,singleton,10,50
3212,132,186,235,#84BAEB,singleton,11,50
3213,221,143,156,#DD8F9C,singleton,12,50
3214,177,188,249,#B1BCF9,singleton,13,50
3215,132,252,228,#84FCE4,singleton,14,50
3216,148,236,226,#94ECE2,singleton,15,50
3217,136,156,237,#889CED,singleton,16,50
3218,190,128,195,#BE80C3,singleton,17,50
3219,216,166,234,#D8A6EA,singleton,18,50
3220,189,246,253,#BDF6FD,singleton,19,50
3221,224,190,169,#E0BEA9,singleton,20,50
3222,250,194,248,#FAC2F8,singleton,21,50
3223,247,134,244,#F786F4,singleton,22,50
3224,187,211,200,#BBD3C8,singleton,23,50
3225,172,132,135,#AC8487,singleton,24,50
3226,203,190,225,#CBBEE1,singleton,25,50
3227,136,206,229,#88CEE5,singleton,26,50
3228,216,252,128,#D8FC80,singleton,27,50
3229,185,139,192,#B98BC0,singleton,28,50
3230,232,171,147,#E8AB93,singleton,29,50
3231,128,160,152,#80A098,singleton,30,50
3232,158,129,184,#9E81B8,singleton,31,50
3233,200,137,185,#C889B9,singleton,32,50
3234,181,142,242,#B58EF2,singleton,33,50
3235,238,204,201,#EECCC9,singleton,34,50
3236,165,145,252,#A591FC,singleton,35,50
3237,187,140,232,#BB8CE8,singleton,36,50
3238,136,180,167,#88B4A7,singleton,37,50
3239,151,135,194,#9787C2,singleton,38,50
3240,168,193,181,#A8C1B5,singleton,39,50
3241,183,141,218,#B78DDA,singleton,40,50
3242,224,186,178,#E0BAB2,singleton,41,50
3243,174,141,130,#AE8D82,singleton,42,50
3244,206,131,179,#CE83B3,singleton,43,50
3245,167,156,176,#A79CB0,singleton,44,50
3246,127,234,175,#7FEAAF,singleton,45,50
3247,182,147,249,#B693F9,singleton,46,50
3248,195,173,158,#C3AD9E,singleton,47,50
3249,171,247,235,#ABF7EB,singleton,48,50
3250,240,134,248,#F086F8,singleton,49,50
3251,246,158,200,#F69EC8,singleton,50,50
3252,130,179,142,#82B38E,singleton,51,50
3253,138,141,145,#8A8D91,singleton,52,50
3254,150,245,132,#96F584,singleton,53,50
3255,248,235,136,#F8EB88,singleton,54,50
3256,179,224,151,#B3E097,singleton,55,50
3257,246,150,157,#F6969D,singleton,56,50
3258,146,241,173,#92F1AD,singleton,57,50
3259,188,243,224,#BCF3E0,singleton,58,50
3260,187,180,194,#BBB4C2,singleton,59,50
3261,198,189,134,#C6BD86,singleton,60,50
3262,137,216,227,#89D8E3,singleton,61,50
3263,235,163,232,#EBA3E8,singleton,62,50
3264,161,245,220,#A1F5DC,singleton,63,50
3265,156,160,156,#9CA09C,singleton,0,51
3266,244,202,192,#F4CAC0,singleton,1,51
3267,149,247,149,#95F795,singleton,2,51
3268,211,249,239,#D3F9EF,singleton,3,51
3269,219,226,172,#DBE2AC,singleton,4,51
3270,154,198,191,#9AC6BF,singleton,5,51
3271,173,205,216,#ADCDD8,singleton,6,51
3272,206,206,183,#CECEB7,singleton,7,51
3273,253,238,147,#FDEE93,singleton,8,51
3274,164,199,188,#A4C7BC,singleton,9,51
3275,174,213,161,#AED5A1,singleton,10,51
3276,192,245,208,#C0F5D0,singleton,11,51
3277,143,198,168,#8FC6A8,singleton,12,51
3278,143,146,222,#8F92DE,singleton,13,51
3279,172,243,196,#ACF3C4,singleton,14,51
3280,150,173,244,#96ADF4,singleton,15,51
3281,182,208,221,#B6D0DD,singleton,16,51
3282,168,243,166,#A8F3A6,singleton,17,51
3283,131,206,208,#83CED0,singleton,18,51
3284,228,246,219,#E4F6DB,singleton,19,51
3285,172,240,174,#ACF0AE,singleton,20,51
3286,216,164,163,#D8A4A3,singleton,21,51
3287,205,154,237,#CD9AED,singleton,22,51
3288,219,138,254,#DB8AFE,singleton,23,51
3289,150,142,167,#968EA7,singleton,24,51
3290,155,161,219,#9BA1DB,singleton,25,51
3291,243,230,192,#F3E6C0,singleton,26,51
3292,158,237,246,#9EEDF6,singleton,27,51
3293,223,133,225,#DF85E1,singleton,28,51
3294,249,188,166,#F9BCA6,singleton,29,51
3295,255,170,207,#FFAACF,singleton,30,51
3296,204,241,181,#CCF1B5,singleton,31,51
3297,141,210,206,#8DD2CE,singleton,32,51
3298,144,163,201,#90A3C9,singleton,33,51
3299,134,217,197,#86D9C5,singleton,34,51
3300,221,145,228,#DD91E4,singleton,35,51
3301,255,231,171,#FFE7AB,singleton,36,51
3302,245,240,143,#F5F08F,singleton,37,51
3303,154,141,129,#9A8D81,singleton,38,51
3304,183,249,157,#B7F99D,singleton,39,51
3305,193,211,220,#C1D3DC,singleton,40,51
3306,198,219,223,#C6DBDF,singleton,41,51
3307,174,201,155,#AEC99B,singleton,42,51
3308,241,141,206,#F18DCE,singleton,43,51
3309,140,210,158,#8CD29E,singleton,44,51
3310,172,151,147,#AC9793,singleton,45,51
3311,176,128,243,#B080F3,singleton,46,51
3312,252,250,212,#FCFAD4,singleton,47,51
3313,250,137,185,#FA89B9,singleton,48,51
3314,191,177,227,#BFB1E3,singleton,49,51
3315,178,213,217,#B2D5D9,singleton,50,51
3316,175,222,243,#AFDEF3,singleton,51,51
3317,181,192,253,#B5C0FD,singleton,52,51
3318,229,174,199,#E5AEC7,singleton,53,51
3319,200,141,218,#C88DDA,singleton,54,51
3320,220,232,157,#DCE89D,singleton,55,51
3321,240,237,246,#F0EDF6,singleton,56,51
3322,237,133,247,#ED85F7,singleton,57,51
3323,169,196,217,#A9C4D9,singleton,58,51
3324,135,203,209,#87CBD1,singleton,59,51
3325,165,239,150,#A5EF96,singleton,60,51
3326,183,190,182,#B7BEB6,singleton,61,51
3327,244,220,243,#F4DCF3,singleton,62,51
3328,170,246,214,#AAF6D6,singleton,63,51
3329,149,202,210,#95CAD2,singleton,0,52
3330,171,179,236,#ABB3EC,singleton,1,52
3331,250,156,161,#FA9CA1,singleton,2,52
3332,155,206,196,#9BCEC4,singleton,3,52
3333,236,196,207,#ECC4CF,singleton,4,52
3334,224,133,153,#E08599,singleton,5,52
3335,153,173,244,#99ADF4,singleton,6,52
3336,172,192,190,#ACC0BE,singleton,7,52
3337,176,144,206,#B090CE,singleton,8,52
3338,162,231,139,#A2E78B,singleton,9,52
3339,169,196,246,#A9C4F6,singleton,10,52
3340,159,216,186,#9FD8BA,singleton,11,52
3341,164,253,144,#A4FD90,singleton,12,52
3342,182,134,215,#B686D7,singleton,13,52
3343,175,137,160,#AF89A0,singleton,14,52
3344,209,202,248,#D1CAF8,singleton,15,52
3345,231,147,213,#E793D5,singleton,16,52
3346,217,144,200,#D990C8,singleton,17,52
3347,225,232,137,#E1E889,singleton,18,52
3348,147,250,162,#93FAA2,singleton,19,52
3349,157,214,180,#9DD6B4,singleton,20,52
3350,149,241,137,#95F189,singleton,21,52
3351,205,204,236,#CDCCEC,singleton,22,52
3352,147,187,136,#93BB88,singleton,23,52
3353,137,172,160,#89ACA0,singleton,24,52
3354,197,252,182,#C5FCB6,singleton,25,52
3355,157,222,197,#9DDEC5,singleton,26,52
3356,212,187,211,#D4BBD3,singleton,27,52
3357,181,207,179,#B5CFB3,singleton,28,52
3358,173,189,239,#ADBDEF,singleton,29,52
3359,176,145,130,#B09182,singleton,30,52
3360,236,206,181,#ECCEB5,singleton,31,52
3361,248,153,150,#F89996,singleton,32,52
3362,139,129,254,#8B81FE,singleton,33,52
3363,140,210,215,#8CD2D7,singleton,34,52
3364,205,207,227,#CDCFE3,singleton,35,52
3365,167,155,235,#A79BEB,singleton,36,52
3366,210,244,155,#D2F49B,singleton,37,52
3367,220,200,155,#DCC89B,singleton,38,52
3368,224,223,162,#E0DFA2,singleton,39,52
3369,213,160,142,#D5A08E,singleton,40,52
3370,252,226,169,#FCE2A9,singleton,41,52
3371,132,155,222,#849BDE,singleton,42,52
3372,233,204,226,#E9CCE2,singleton,43,52
3373,159,134,218,#9F86DA,singleton,44,52
3374,199,199,231,#C7C7E7,singleton,45,52
3375,251,231,255,#FBE7FF,singleton,46,52
3376,207,132,161,#CF84A1,singleton,47,52
3377,130,221,155,#82DD9B,singleton,48,52
3378,230,143,133,#E68F85,singleton,49,52
3379,153,151,185,#9997B9,singleton,50,52
3380,244,192,226,#F4C0E2,singleton,51,52
3381,238,143,239,#EE8FEF,singleton,52,52
3382,173,199,179,#ADC7B3,singleton,53,52
3383,133,189,206,#85BDCE,singleton,54,52
3384,136,178,237,#88B2ED,singleton,55,52
3385,192,148,127,#C0947F,singleton,56,52
3386,179,228,247,#B3E4F7,singleton,57,52
3387,162,133,155,#A2859B,singleton,58,52
3388,237,249,132,#EDF984,singleton,59,52
3389,141,157,139,#8D9D8B,singleton,60,52
3390,216,207,179,#D8CFB3,singleton,61,52
3391,168,171,197,#A8ABC5,singleton,62,52
3392,246,216,184,#F6D8B8,singleton,63,52
3393,247,205,159,#F7CD9F,singleton,0,53
3394,203,201,198,#CBC9C6,singleton,1,53
3395,209,249,171,#D1F9AB,singleton,2,53
3396,173,165,250,#ADA5FA,singleton,3,53
3397,133,229,178,#85E5B2,singleton,4,53
3398,193,209,187,#C1D1BB,singleton,5,53
3399,199,128,149,#C78095,singleton,6,53
3400,234,159,169,#EA9FA9,singleton,7,53
3401,167,172,237,#A7ACED,singleton,8,53
3402,154,223,134,#9ADF86,singleton,9,53
3403,167,200,187,#A7C8BB,singleton,10,53
3404,199,187,150,#C7BB96,singleton,11,53
3405,215,214,187,#D7D6BB,singleton,12,53
3406,169,141,255,#A98DFF,singleton,13,53
3407,216,223,247,#D8DFF7,singleton,14,53
3408,144,210,233,#90D2E9,singleton,15,53
3409,128,231,217,#80E7D9,singleton,16,53
3410,137,175,215,#89AFD7,singleton,17,53
3411,161,140,173,#A18CAD,singleton,18,53
3412,245,164,156,#F5A49C,singleton,19,53
3413,216,182,154,#D8B69A,singleton,20,53
3414,163,133,220,#A385DC,singleton,21,53
3415,190,189,170,#BEBDAA,singleton,22,53
3416,155,233,250,#9BE9FA,singleton,23,53
3417,127,243,229,#7FF3E5,singleton,24,53
3418,150,145,191,#9691BF,singleton,25,53
3419,177,150,217,#B196D9,singleton,26,53
3420,131,153,247,#8399F7,singleton,27,53
3421,173,157,153,#AD9D99,singleton,28,53
3422,227,164,174,#E3A4AE,singleton,29,53
3423,233,225,177,#E9E1B1,singleton,30,53
3424,158,250,227,#9EFAE3,singleton,31,53
3425,228,180,217,#E4B4D9,singleton,32,53
3426,141,168,201,#8DA8C9,singleton,33,53
3427,190,228,253,#BEE4FD,singleton,34,53
3428,221,137,187,#DD89BB,singleton,35,53
3429,241,138,250,#F18AFA,singleton,36,53
3430,236,195,141,#ECC38D,singleton,37,53
3431,194,213,156,#C2D59C,singleton,38,53
3432,162,246,230,#A2F6E6,singleton,39,53
3433,194,219,152,#C2DB98,singleton,40,53
3434,251,177,135,#FBB187,singleton,41,53
3435,200,224,248,#C8E0F8,singleton,42,53
3436,129,177,220,#81B1DC,singleton,43,53
3437,229,150,197,#E596C5,singleton,44,53
3438,197,196,180,#C5C4B4,singleton,45,53
3439,249,206,147,#F9CE93,singleton,46,53
3440,221,241,153,#DDF199,singleton,47,53
3441,179,251,157,#B3FB9D,singleton,48,53
3442,163,219,164,#A3DBA4,singleton,49,53
3443,198,193,189,#C6C1BD,singleton,50,53
3444,242,215,245,#F2D7F5,singleton,51,53
3445,251,194,178,#FBC2B2,singleton,52,53
3446,245,148,168,#F594A8,singleton,53,53
3447,195,239,216,#C3EFD8,singleton,54,53
3448,157,135,172,#9D87AC,singleton,55,53
3449,199,252,144,#C7FC90,singleton,56,53
3450,232,168,167,#E8A8A7,singleton,57,53
3451,210,228,233,#D2E4E9,singleton,58,53
3452,254,199,181,#FEC7B5,singleton,59,53
3453,233,164,132,#E9A484,singleton,60,53
3454,210,186,239,#D2BAEF,singleton,61,53
3455,158,242,190,#9EF2BE,singleton,62,53
3456,207,201,129,#CFC981,singleton,63,53
3457,129,130,185,#8182B9,singleton,0,54
3458,234,153,129,#EA9981,singleton,1,54
3459,192,149,244,#C095F4,singleton,2,54
3460,240,219,223,#F0DBDF,singleton,3,54
3461,148,221,152,#94DD98,singleton,4,54
3462,150,159,242,#969FF2,singleton,5,54
3463,139,252,250,#8BFCFA,singleton,6,54
3464,253,139,238,#FD8BEE,singleton,7,54
3465,163,240,180,#A3F0B4,singleton,8,54
3466,232,254,148,#E8FE94,singleton,9,54
3467,237,247,177,#EDF7B1,singleton,10,54
3468,142,230,165,#8EE6A5,singleton,11,54
3469,236,231,202,#ECE7CA,singleton,12,54
3470,179,158,216,#B39ED8,singleton,13,54
3471,192,248,201,#C0F8C9,singleton,14,54
3472,165,189,220,#A5BDDC,singleton,15,54
3473,214,135,210,#D687D2,singleton,16,54
3474,203,195,205,#CBC3CD,singleton,17,54
3475,133,131,246,#8583F6,singleton,18,54
3476,202,199,169,#CAC7A9,singleton,19,54
3477,204,215,150,#CCD796,singleton,20,54
3478,223,130,226,#DF82E2,singleton,21,54
3479,173,133,246,#AD85F6,singleton,22,54
3480,242,168,183,#F2A8B7,singleton,23,54
3481,167,164,190,#A7A4BE,singleton,24,54
3482,200,188,146,#C8BC92,singleton,25,54
3483,165,253,177,#A5FDB1,singleton,26,54
3484,214,146,246,#D692F6,singleton,27,54
3485,193,160,180,#C1A0B4,singleton,28,54
3486,227,136,226,#E388E2,singleton,29,54
3487,174,161,159,#AEA19F,singleton,30,54
3488,160,153,229,#A099E5,singleton,31,54
3489,154,224,245,#9AE0F5,singleton,32,54
3490,179,187,220,#B3BBDC,singleton,33,54
3491,229,226,221,#E5E2DD,singleton,34,54
3492,154,164,158,#9AA49E,singleton,35,54
3493,142,188,198,#8EBCC6,singleton,36,54
3494,227,164,201,#E3A4C9,singleton,37,54
3495,246,245,196,#F6F5C4,singleton,38,54
3496,158,157,224,#9E9DE0,singleton,39,54
3497,173,200,252,#ADC8FC,singleton,40,54
3498,147,195,134,#93C386,singleton,41,54
3499,150,133,138,#96858A,singleton,42,54
3500,215,173,219,#D7ADDB,singleton,43,54
3501,156,190,133,#9CBE85,singleton,44,54
